"event_datetime","humidity"
"2015-03-04 00:00:00",64.8584093
"2015-03-04 01:00:00",61.32448882
"2015-03-04 13:00:00",64.07112041
"2015-03-04 14:00:00",63.3433509
"2015-03-04 15:00:00",64.78688964
"2015-03-04 16:00:00",65.35352086
"2015-03-04 17:00:00",67.46382719
"2015-03-04 18:00:00",67.34806577
"2015-03-04 19:00:00",68.46088857
"2015-03-04 20:00:00",67.68762218
"2015-03-04 21:00:00",68.93996082
"2015-03-04 22:00:00",66.91930674
"2015-03-04 23:00:00",66.58115658
"2015-03-05 00:00:00",61.37617108
"2015-03-05 15:00:00",61.53877919
"2015-03-05 16:00:00",62.37713815
"2015-03-05 17:00:00",65.03541184
"2015-03-05 18:00:00",64.35158931
"2015-03-05 19:00:00",65.41799171
"2015-03-05 20:00:00",65.00372737
"2015-03-05 21:00:00",65.70838453
"2015-03-05 22:00:00",65.23592271
"2015-03-05 23:00:00",65.06200872
"2015-03-06 00:00:00",61.56596205
"2015-03-06 17:00:00",61.1730342
"2015-03-06 18:00:00",61.83472302
"2015-03-06 19:00:00",63.63201381
"2015-03-06 20:00:00",64.15615382
"2015-03-06 21:00:00",65.44023397
"2015-03-06 22:00:00",65.4319008
"2015-03-06 23:00:00",65.83936904
"2015-03-07 00:00:00",62.42404511
"2015-03-07 15:00:00",62.24820982
"2015-03-07 16:00:00",63.24218294
"2015-03-07 17:00:00",65.99166569
"2015-03-07 18:00:00",64.96545794
"2015-03-07 19:00:00",65.9679801
"2015-03-07 20:00:00",65.14719949
"2015-03-07 21:00:00",66.099311
"2015-03-07 22:00:00",66.50204412
"2015-03-07 23:00:00",67.06044026
"2015-03-08 00:00:00",63.42424771
"2015-03-08 12:00:00",61.74619634
"2015-03-08 13:00:00",64.59313339
"2015-03-08 14:00:00",64.2108247
"2015-03-08 15:00:00",65.13130739
"2015-03-08 16:00:00",65.84934247
"2015-03-08 17:00:00",67.09467992
"2015-03-08 18:00:00",66.86437699
"2015-03-08 19:00:00",68.44636505
"2015-03-08 20:00:00",68.07583119
"2015-03-08 21:00:00",69.82350653
"2015-03-08 22:00:00",69.58642227
"2015-03-08 23:00:00",70.43904115
"2015-03-09 00:00:00",66.16735743
"2015-03-09 01:00:00",62.92646019
"2015-03-09 05:00:00",61.10596126
"2015-03-09 10:00:00",61.14607382
"2015-03-09 11:00:00",61.89944035
"2015-03-09 12:00:00",63.55306682
"2015-03-09 13:00:00",64.17137482
"2015-03-09 14:00:00",65.19983833
"2015-03-09 15:00:00",65.37400095
"2015-03-09 16:00:00",66.57382825
"2015-03-09 17:00:00",67.42203458
"2015-03-09 18:00:00",68.22039321
"2015-03-09 19:00:00",65.41419147
"2015-03-09 20:00:00",67.46420705
"2015-03-09 21:00:00",67.51423842
"2015-03-09 22:00:00",67.21523142
"2015-03-09 23:00:00",66.88474193
"2015-03-10 00:00:00",62.81576314
"2015-03-10 14:00:00",61.42401375
"2015-03-10 15:00:00",63.43452398
"2015-03-10 16:00:00",64.28556837
"2015-03-10 17:00:00",65.91514716
"2015-03-10 18:00:00",66.34706133
"2015-03-10 19:00:00",68.05893938
"2015-03-10 20:00:00",70.9150343
"2015-03-10 21:00:00",72.0940885
"2015-03-10 22:00:00",69.42824909
"2015-03-10 23:00:00",69.7634827
"2015-03-11 00:00:00",67.88656066
"2015-03-11 01:00:00",66.96800516
"2015-03-11 02:00:00",66.38229285
"2015-03-11 03:00:00",64.65042487
"2015-03-11 04:00:00",69.50138235
"2015-03-11 05:00:00",73.00515261
"2015-03-11 06:00:00",73.94830958
"2015-03-11 07:00:00",70.30261541
"2015-03-11 08:00:00",71.57863749
"2015-03-11 09:00:00",71.28041573
"2015-03-11 10:00:00",69.67951564
"2015-03-11 11:00:00",69.96975811
"2015-03-11 12:00:00",70.62633068
"2015-03-11 13:00:00",71.68295047
"2015-03-11 14:00:00",72.41741064
"2015-03-11 15:00:00",72.47509294
"2015-03-11 16:00:00",72.29176109
"2015-03-11 17:00:00",72.21559128
"2015-03-11 18:00:00",71.90463577
"2015-03-11 19:00:00",73.07574765
"2015-03-11 20:00:00",73.82126759
"2015-03-11 21:00:00",73.57868873
"2015-03-11 22:00:00",72.76450567
"2015-03-11 23:00:00",72.37061883
"2015-03-12 00:00:00",69.75390529
"2015-03-12 01:00:00",64.18188514
"2015-03-12 17:00:00",61.76818405
"2015-03-12 18:00:00",62.94043788
"2015-03-12 19:00:00",63.5718407
"2015-03-12 20:00:00",63.83602319
"2015-03-12 21:00:00",64.27322698
"2015-03-12 22:00:00",64.03949527
"2015-03-12 23:00:00",63.92132994
"2015-03-13 15:00:00",60.59237135
"2015-03-13 16:00:00",60.26048206
"2015-03-13 17:00:00",61.16579121
"2015-03-13 18:00:00",61.90743443
"2015-03-13 19:00:00",63.37677791
"2015-03-13 20:00:00",63.76034301
"2015-03-13 21:00:00",64.44172042
"2015-03-13 22:00:00",63.95263703
"2015-03-13 23:00:00",63.89428424
"2015-03-14 00:00:00",61.90979504
"2015-03-14 11:00:00",64.64819412
"2015-03-14 12:00:00",65.78820419
"2015-03-14 13:00:00",64.98004866
"2015-03-14 14:00:00",64.81530274
"2015-03-14 15:00:00",65.00105604
"2015-03-14 16:00:00",65.53120248
"2015-03-14 17:00:00",66.730751
"2015-03-14 18:00:00",67.39647979
"2015-03-14 19:00:00",67.12768635
"2015-03-14 20:00:00",66.77480304
"2015-03-14 21:00:00",65.80959408
"2015-03-14 22:00:00",65.73634935
"2015-03-14 23:00:00",65.41465969
"2015-03-15 00:00:00",64.54538139
"2015-03-15 01:00:00",61.68288695
"2015-03-15 11:00:00",60.38697011
"2015-03-15 12:00:00",61.71987151
"2015-03-15 13:00:00",63.07095111
"2015-03-15 14:00:00",63.54046825
"2015-03-15 15:00:00",64.41421737
"2015-03-15 16:00:00",64.45390195
"2015-03-15 17:00:00",65.6194303
"2015-03-15 18:00:00",65.15361291
"2015-03-15 19:00:00",66.20076515
"2015-03-15 20:00:00",67.2803059
"2015-03-15 21:00:00",68.09646872
"2015-03-15 22:00:00",68.0817649
"2015-03-15 23:00:00",68.25698903
"2015-03-16 00:00:00",66.33496524
"2015-03-16 01:00:00",62.41764209
"2015-03-16 08:00:00",60.05290879
"2015-03-16 11:00:00",62.01589916
"2015-03-16 12:00:00",62.64525641
"2015-03-16 13:00:00",63.28264849
"2015-03-16 14:00:00",63.43830404
"2015-03-16 15:00:00",63.68297187
"2015-03-16 16:00:00",63.91864197
"2015-03-16 17:00:00",64.6249846
"2015-03-16 18:00:00",65.38739626
"2015-03-16 19:00:00",66.33384999
"2015-03-16 20:00:00",66.82001152
"2015-03-16 21:00:00",68.2528347
"2015-03-16 22:00:00",68.29472086
"2015-03-16 23:00:00",68.46153217
"2015-03-17 00:00:00",66.02181813
"2015-03-17 01:00:00",61.73423608
"2015-03-17 11:00:00",60.23472962
"2015-03-17 12:00:00",60.94234637
"2015-03-17 13:00:00",62.39891975
"2015-03-17 14:00:00",63.79503854
"2015-03-17 15:00:00",65.12610517
"2015-03-17 16:00:00",65.52125878
"2015-03-17 17:00:00",65.97133035
"2015-03-17 18:00:00",65.88068952
"2015-03-17 19:00:00",65.99889438
"2015-03-17 20:00:00",65.84633582
"2015-03-17 21:00:00",66.79483855
"2015-03-17 22:00:00",66.46391123
"2015-03-17 23:00:00",66.41186881
"2015-03-18 00:00:00",63.90405539
"2015-03-18 01:00:00",60.23266121
"2015-03-18 13:00:00",60.04682225
"2015-03-18 14:00:00",60.38057879
"2015-03-18 15:00:00",61.03848927
"2015-03-18 16:00:00",61.67862997
"2015-03-18 17:00:00",62.76881344
"2015-03-18 18:00:00",63.53663544
"2015-03-18 19:00:00",64.93169406
"2015-03-18 20:00:00",65.27313102
"2015-03-18 21:00:00",65.71204959
"2015-03-18 22:00:00",65.39122459
"2015-03-18 23:00:00",65.45064055
"2015-03-19 00:00:00",63.17866026
"2015-03-19 09:00:00",60.06665875
"2015-03-19 10:00:00",63.58183316
"2015-03-19 11:00:00",64.32639751
"2015-03-19 12:00:00",64.53287402
"2015-03-19 13:00:00",64.85895629
"2015-03-19 14:00:00",64.3480709
"2015-03-19 15:00:00",64.9225892
"2015-03-19 16:00:00",65.28633057
"2015-03-19 17:00:00",66.09171171
"2015-03-19 18:00:00",66.13234798
"2015-03-19 19:00:00",66.51914472
"2015-03-19 20:00:00",66.6396548
"2015-03-19 21:00:00",67.58144125
"2015-03-19 22:00:00",68.37682307
"2015-03-19 23:00:00",68.18810244
"2015-03-20 00:00:00",64.87752665
"2015-03-20 01:00:00",60.93876919
"2015-03-20 14:00:00",60.09794707
"2015-03-20 15:00:00",60.98833242
"2015-03-20 16:00:00",61.15488818
"2015-03-20 17:00:00",62.11134356
"2015-03-20 18:00:00",62.34476058
"2015-03-20 19:00:00",62.8304909
"2015-03-20 20:00:00",63.52972184
"2015-03-20 21:00:00",64.2735006
"2015-03-20 22:00:00",64.80444941
"2015-03-20 23:00:00",65.11198246
"2015-03-21 00:00:00",62.1300399
"2015-03-21 10:00:00",60.48752458
"2015-03-21 11:00:00",61.05796331
"2015-03-21 12:00:00",63.56050796
"2015-03-21 13:00:00",64.11523156
"2015-03-21 14:00:00",63.62817869
"2015-03-21 15:00:00",63.99353131
"2015-03-21 16:00:00",64.62863453
"2015-03-21 17:00:00",65.38885865
"2015-03-21 18:00:00",65.7997723
"2015-03-21 19:00:00",65.46745159
"2015-03-21 20:00:00",65.40938062
"2015-03-21 21:00:00",65.76661436
"2015-03-21 22:00:00",65.99263688
"2015-03-21 23:00:00",65.3410464
"2015-03-22 00:00:00",62.33559819
"2015-03-22 08:00:00",61.37915489
"2015-03-22 09:00:00",69.4426302
"2015-03-22 10:00:00",66.56731993
"2015-03-22 11:00:00",66.05368191
"2015-03-22 12:00:00",65.60353269
"2015-03-22 13:00:00",65.24307095
"2015-03-22 14:00:00",65.53747352
"2015-03-22 15:00:00",67.08116445
"2015-03-22 16:00:00",68.48327389
"2015-03-22 17:00:00",68.77530684
"2015-03-22 18:00:00",69.39152626
"2015-03-22 19:00:00",69.90175329
"2015-03-22 20:00:00",70.96614995
"2015-03-22 21:00:00",71.15782939
"2015-03-22 22:00:00",70.65926055
"2015-03-22 23:00:00",70.17758078
"2015-03-23 00:00:00",67.69588205
"2015-03-23 01:00:00",63.05646419
"2015-03-23 16:00:00",60.0552548
"2015-03-23 17:00:00",60.89090534
"2015-03-23 18:00:00",61.55797979
"2015-03-23 19:00:00",62.92147856
"2015-03-23 20:00:00",63.26046062
"2015-03-23 21:00:00",62.96311196
"2015-03-23 22:00:00",62.85142136
"2015-03-23 23:00:00",62.98681131
"2015-03-24 00:00:00",60.847368
"2015-03-24 16:00:00",60.38304812
"2015-03-24 17:00:00",60.9833613
"2015-03-24 18:00:00",60.86230338
"2015-03-24 19:00:00",62.62742993
"2015-03-24 20:00:00",62.83461424
"2015-03-24 21:00:00",62.93747957
"2015-03-24 22:00:00",62.90578102
"2015-03-24 23:00:00",62.82014107
"2015-03-25 00:00:00",60.00900043
"2015-03-25 16:00:00",60.48336371
"2015-03-25 17:00:00",62.52304847
"2015-03-25 18:00:00",62.91445705
"2015-03-25 19:00:00",64.18166784
"2015-03-25 20:00:00",64.75124179
"2015-03-25 21:00:00",65.14663802
"2015-03-25 22:00:00",64.7708603
"2015-03-25 23:00:00",65.15491355
"2015-03-26 00:00:00",62.5809978
"2015-03-26 15:00:00",60.16230201
"2015-03-26 16:00:00",61.0894807
"2015-03-26 17:00:00",62.33105081
"2015-03-26 18:00:00",62.84680705
"2015-03-26 19:00:00",63.85569201
"2015-03-26 20:00:00",63.9100025
"2015-03-26 21:00:00",64.01078081
"2015-03-26 22:00:00",64.09719919
"2015-03-26 23:00:00",64.34127325
"2015-03-27 00:00:00",63.02771104
"2015-03-27 15:00:00",60.48192151
"2015-03-27 16:00:00",62.20291612
"2015-03-27 17:00:00",63.06914822
"2015-03-27 18:00:00",63.69321437
"2015-03-27 19:00:00",65.77051274
"2015-03-27 20:00:00",67.01496186
"2015-03-27 21:00:00",66.5377206
